13.214.190.121:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-126
13.229.84.21:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-127
13.214.174.149:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-128
54.251.197.173:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-129
13.212.185.30:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-130
54.151.183.34:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-131
3.0.54.196:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-132
18.140.28.73:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-133
13.250.47.176:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-134
18.141.12.17:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-135
18.138.229.136:443#🇸🇬新加坡SG-AS16509-Amazon.com, Inc.-136
35.74.71.42:443#🇯🇵日本JP-AS16509-Amazon.com, Inc.-1
18.179.222.74:443#🇯🇵日本JP-AS16509-Amazon.com, Inc.-2
35.74.28.167:443#🇯🇵日本JP-AS16509-Amazon.com, Inc.-3
13.158.71.221:443#🇯🇵日本JP-AS16509-Amazon.com, Inc.-4
13.158.39.80:443#🇯🇵日本JP-AS16509-Amazon.com, Inc.-5
13.230.41.144:443#🇯🇵日本JP-AS16509-Amazon.com, Inc.-6
13.192.20.31:443#🇯🇵日本JP-AS16509-Amazon.com, Inc.-7
13.192.214.212:443#🇯🇵日本JP-AS16509-Amazon.com, Inc.-8
3.112.188.74:443#🇯🇵日本JP-AS16509-Amazon.com, Inc.-9
54.168.245.61:443#🇯🇵日本JP-AS16509-Amazon.com, Inc.-10
13.115.139.162:443#🇯🇵日本JP-AS16509-Amazon.com, Inc.-11
43.206.147.79:443#🇯🇵日本JP-AS16509-Amazon.com, Inc.-12
35.75.102.4:443#🇯🇵日本JP-AS16509-Amazon.com, Inc.-13
52.197.46.127:443#🇯🇵日本JP-AS16509-Amazon.com, Inc.-14
16.76.81.233:443#🇯🇵日本JP-AS16509-Amazon.com, Inc.-15
13.192.213.36:443#🇯🇵日本JP-AS16509-Amazon.com, Inc.-16
52.68.35.165:443#🇯🇵日本JP-AS16509-Amazon.com, Inc.-17
54.65.235.225:443#🇯🇵日本JP-AS16509-Amazon.com, Inc.-18
43.206.146.250:443#🇯🇵日本JP-AS16509-Amazon.com, Inc.-19
57.183.38.65:443#🇯🇵日本JP-AS16509-Amazon.com, Inc.-20
13.231.255.196:443#🇯🇵日本JP-AS16509-Amazon.com, Inc.-21
